Type,External Database,VOC,dvap,SMILES,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
Hydrocarbons,NO,NO,26.8,C/C=C\CC,2.622415808,27.01955001,4.121320344,3.86180732,3.86180732,2.414213562,2.026038674,2.026038674,0.977283884,0.977283884,0.471404521,0.471404521,0.23570226,0.23570226,0,0,0,0,0,6.420821623,0,0,6.9237372,19.07577741,0,-0.26,5,60.055,4.74,3.74,3.74,2.125,0.091674447,2.125,-0.037942873,1.163194444,0.037942873,1.163194444,-0.091674447,1.9725,25.105,70.135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,19.07577741,13.34455882,0,0,0,0,0,0,0,20.26829602,0,12.15204021,0,0,0,0,0,0,0,0,0,20.26829602,12.15204021,0,0,0,0,0,0,0,0,0,0,0,5.34375,4.15625,0
Hydrocarbons,NO,NO,27,C#CC(=C)C,3.348800764,72.52932501,4.28445705,3.28445705,3.28445705,2.27005561,1.392228525,1.392228525,0.924667653,0.924667653,0.24639964,0.24639964,0,0,0,0,0,0,0,5.57310453,0,6.9237372,0,12.49937,6.423349896,-0.7,5,60.055,4.3,1.603030303,3.3,4.821759259,0.11503794,4.821759259,-0.008526316,0.782407407,0.008526316,0.782407407,-0.11503794,1.1957,23.647,66.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6.423349896,12.49937,12.49684173,0,0,0,0,0,0,0,6.9237372,0,12.15204021,0,12.34378421,0,0,0,0,0,0,12.34378421,6.9237372,12.15204021,0,0,0,0,0,0,0,0,0.782407407,2.333333333,0,4.821759259,5.229166667,0
Organic oxygen compounds,NO,YES,27.1,CCOCC,2.190609687,11.11941548,4.121320344,3.822461853,3.822461853,2.414213562,1.991563832,1.991563832,0.781474414,0.781474414,0.40824829,0.40824829,0.204124145,0.204124145,0,0,0,0,0,13.21376393,0,0,13.8474744,0,4.736862954,-0.04,5,64.043,4.96,3.96,3.96,4.833333333,0.382025836,4.833333333,0.043708413,0.84375,0.043708413,0.84375,-0.382025836,1.0428,22.167,74.123,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,32,4.736862954,0,0,0,0,0,0,0,0,0,0,13.8474744,13.21376393,0,4.736862954,0,0,0,0,13.8474744,13.21376393,0,0,0,0,0,0,0,13.21376393,4.736862954,0,13.8474744,0,0,0,0,9.23,4.833333333,0,0,0,0,0,0,0,5.666666667,0
Organometallic compounds,NO,NO,27.3,C[Ge](C)(C)C,3.023715784,19.11941548,4.5,4.5,6.598076211,2,2,10.39230485,3,15.58845727,0,0,0,0,13.26605483,0,0,0,0,0,0,0,0,23.02492157,0,0.542857143,5,120.654,5.542857143,1.331991599,99.67859121,2.375,nan,2.375,nan,1,nan,-1,nan,1.9544,29.21,132.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,36.2909764,0,0,0,0,0,0,0,0,0,13.26605483,0,0,0,23.02492157,0,0,0,0,0,0,0,0,13.26605483,0,0,0,0,23.02492157,0,0,0,0,-1,0,0,0,9.5,0,0,0,0
Organohalogen compounds,NO,NO,27.3,C(C(Cl)(F)F)(C(F)(F)F)(Cl)F,4.748408578,126.8868353,9.5,4.523715784,6.035573676,4.5,2.011857892,2.767786838,1.569911183,2.565429321,0.712044783,1.520821616,0.160714286,0.267857143,16.68595115,26.34249029,0,0,0,0,0,0,0,23.20187978,0,0.16,11,220.927,11.16,2.58495488,2.051362146,11.86265432,0.444211065,11.86265432,0.444211065,3.749189815,0.207417153,-5.902970679,-0.207417153,3.2849,26.547,220.927,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,68,0,0,0,0,0,16.68595115,0,4.390415048,21.95207524,0,11.60093989,11.60093989,0,0,26.34249029,23.20187978,0,0,0,16.68595115,0,0,0,0,0,26.34249029,0,23.20187978,16.68595115,0,0,0,0,0,0,0,0,68.7056713,7.56400463,0,-10.39448302,0,0,0,-5.902970679,0,0
Hydrocarbons,NO,YES,27.34,CC=C(C)C,3.143197306,38,4.28445705,4.077350269,4.077350269,2.27005561,1.866025404,1.866025404,1.366025404,1.366025404,0.577350269,0.577350269,0,0,0,0,0,0,0,0,5.57310453,0,6.9237372,19.92349451,0,-0.26,5,60.055,4.74,2.007379679,3.74,2.083333333,0.089013173,2.083333333,-0.04422297,1.37962963,0.04422297,1.37962963,-0.089013173,1.9725,25.105,70.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,11.64912464,20.7712116,0,0,0,0,0,0,0,20.7712116,0,11.64912464,0,0,0,0,0,0,0,0,0,20.7712116,11.64912464,0,0,0,0,0,0,0,0,1.37962963,0,0,2.083333333,6.203703704,0
Homogeneous non-metal compounds,NO,YES,27.5,C(=S)=S,3.265986324,23.77443751,2.707106781,1.316496581,2.949489743,1.414213562,0.40824829,1.224744871,0.083333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,4.314144168,24.43574689,0,0.22,3,76.145,3.22,2.22,2.22,3.958333333,0.029653019,3.958333333,0.029653019,1.916666667,0.01482651,1.916666667,-0.01482651,1.0181,20.189,76.145,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,24.43574689,4.314144168,0,0,28.74989105,0,0,0,0,0,0,0,0,0,0,0,24.43574689,4.314144168,0,0,0,0,0,0,0,0,1.916666667,7.916666667,0,0,0,0,0,0,0,0
Organosulfur compounds,NO,YES,27.52,CCS,1.632993162,2.754887502,2.707106781,2.154320377,3.048747568,1.414213562,1.023334547,1.655790079,0.316227766,0.948683298,0,0,0,0,0,0,0,0,0,5.752853607,0,0,6.9237372,12.62878915,0,0.35,3,56.089,3.35,2.35,2.35,3.788580247,0.17965217,3.788580247,-0.012640479,0.944444444,0.012640479,0.944444444,-0.17965217,0.9361,19.527,62.137,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,12.62878915,0,6.9237372,5.752853607,0,0,0,12.62878915,0,0,0,6.9237372,5.752853607,0,0,0,0,0,0,12.62878915,5.752853607,0,0,6.9237372,0,0,0,0,0,0,3.788580247,0,0,0,0.944444444,0,0,1.989197531,0
Organohalogen compounds,NO,NO,27.6,CC(C)Cl,2.323790008,8,3.577350269,2.955314742,3.711243688,1.732050808,1.372918429,1.809354209,1.01378605,1.886657611,0,0,0,0,0,0,0,0,5.377087868,0,0,0,13.8474744,0,11.60093989,0.29,4,71.486,4.29,1.593951368,45.31259215,5.274691358,0.123611771,5.274691358,0.027912831,0.305555556,0.027912831,0.305555556,-0.123611771,1.6336,20.989,78.542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,11.60093989,0,13.8474744,5.377087868,0,0,11.60093989,0,0,0,19.22456227,0,0,0,0,0,0,0,11.60093989,5.377087868,0,0,13.8474744,0,0,0,0,0,0,5.274691358,0,0.305555556,0,0,0,0,3.864197531,0
Organic oxygen compounds,NO,NO,27.7,CCCOC,2.190609687,11.11941548,4.121320344,3.822461853,3.822461853,2.414213562,1.904030206,1.904030206,0.99279928,0.99279928,0.40824829,0.40824829,0.204124145,0.204124145,0,0,0,0,0,13.02770359,0,7.109797541,0,6.9237372,4.736862954,-0.04,5,64.043,4.96,3.96,3.96,4.690972222,0.384700977,4.690972222,0.045913167,0.888888889,0.045913167,0.888888889,-0.384700977,1.0428,22.167,74.123,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,32,4.736862954,0,0,0,0,0,0,0,0,0,6.9237372,6.420821623,13.71667951,0,4.736862954,0,0,0,0,13.34455882,13.71667951,0,0,0,0,0,0,0,13.71667951,4.736862954,0,13.34455882,0,0,0,0,9.23,4.690972222,0,0,0,0,0,0,1.121527778,2.975694444,1.711805556
Hydrocarbons,NO,NO,27.7,C1CC21CC2,2.299659829,42.92878689,3.328427125,3.328427125,3.328427125,2.414213562,2.414213562,2.414213562,2.5,2.5,1.914213562,1.914213562,0.853553391,0.853553391,0,0,0,0,0,5.414990469,0,25.68328649,0,0,0,0,5,60.055,2.222222222,0.36,0.16,1.5625,0.047067595,1.5625,-0.029664543,1,0.029664543,1,-0.047067595,1.5604,20.901,68.119,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,0,0,0,0,0,0,0,0,31.09827696,0,0,0,0,0,0,5.414990469,25.68328649,0,0,0,0,0,0,0,0,0,0,5.414990469,25.68328649,0,0,0,0,0,0,0,0,0,1,0,0,6.25,0,0
Organosulfur compounds,NO,YES,27.8,CSC,1.632993162,2.754887502,2.707106781,2.40824829,3.224744871,1.414213562,0.816496581,2.449489743,0.40824829,1.224744871,0,0,0,0,0,0,0,0,0,0,0,11.76188495,12.51153837,0,0,0.35,3,56.089,3.35,2.35,2.35,2.041666667,0.168861688,2.041666667,-0.018678212,1.75,0.018678212,1.75,-0.168861688,0.9792,19.439,62.137,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,11.76188495,0,0,12.51153837,0,0,0,11.76188495,0,0,0,0,12.51153837,0,0,0,0,0,0,11.76188495,12.51153837,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,4.083333333,0,0
Hydrocarbons,NO,NO,27.9,C=C=C(C)C,3.599103572,60.10749561,4.28445705,3.707106781,3.707106781,2.27005561,1.603553391,1.603553391,1.176776695,1.176776695,0.353553391,0.353553391,0,0,0,0,0,0,0,5.57310453,0,0,13.8474744,12.31015427,0,-0.48,5,60.055,4.52,1.804090909,3.52,3.398148148,0.13017018,3.398148148,-0.035146321,1.143518519,0.035146321,1.143518519,-0.13017018,1.7375,24.001,68.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5.731218591,6.578935684,19.42057893,0,0,0,0,0,0,0,13.8474744,0,17.8832588,0,0,0,0,0,0,0,0,0,13.8474744,17.8832588,0,0,0,0,0,0,0,0,3.837962963,0,0,0,7.328703704,0
Hydrocarbons,NO,NO,27.9,CC1=CC1(C)C,2.52577729,96.60593782,4.78445705,4.577350269,4.577350269,2.627827085,2.327350269,2.327350269,2.549038106,2.549038106,1.510362971,1.510362971,0.505181486,0.505181486,0,0,0,0,5.414990469,0,5.57310453,0,0,26.84723171,0,-0.26,6,72.066,3.914216028,0.698881641,0.367578298,2.270833333,0.075053061,2.270833333,0.003463036,0.5,0.003463036,0.5,-0.075053061,1.9725,27.538,82.146,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,25.49659904,6.9237372,5.414990469,0,0,0,0,0,5.414990469,20.7712116,0,11.64912464,0,0,0,0,0,0,0,0,5.414990469,20.7712116,11.64912464,0,0,0,0,0,0,0,0,2.030092593,0,0,2.270833333,6.615740741,0
Hydrocarbons,NO,NO,27.93,CCC(C)(C)C,3.168489873,29.7931939,5.207106781,5.207106781,5.207106781,2.560660172,2.560660172,2.560660172,2.914213562,2.914213562,1.060660172,1.060660172,0,0,0,0,0,0,5.414990469,0,6.420821623,0,0,27.6949488,0,0,6,72.066,6,1.632653061,4,2.243055556,0.064883361,2.243055556,-0.038523118,0.541666667,0.038523118,0.541666667,-0.064883361,2.4425,29.746,86.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,34.11577042,5.414990469,0,0,0,0,0,0,5.414990469,34.11577042,0,0,0,0,0,0,0,0,0,0,5.414990469,34.11577042,0,0,0,0,0,0,0,0,0,0.541666667,0,0,1.270833333,8.9375,0
Hydrocarbons,NO,NO,28.3,C=C/C=C\C,2.924418198,42,4.121320344,3.439157589,3.439157589,2.414213562,1.652265226,1.652265226,0.761485683,0.761485683,0.328532853,0.328532853,0.136082763,0.136082763,0,0,0,0,0,0,0,6.076020107,19.07577741,6.578935684,0,-0.52,5,60.055,4.48,3.48,3.48,3.463611111,0.099077127,3.463611111,-0.046678658,1.75,0.046678658,1.75,-0.099077127,1.7485,25.011,68.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,24.806996,6.9237372,0,0,0,0,0,0,0,6.9237372,0,24.806996,0,0,0,0,0,0,0,0,0,6.9237372,24.806996,0,0,0,0,0,0,0,0,0,0,0,5.576388889,5.423611111,0
Organoheterocyclic compounds,NO,YES,28.31,CC1CO1,2.171098318,22.46439345,2.991563832,2.692705341,2.692705341,1.89384685,1.509975955,1.509975955,1.143950551,1.143950551,0.5,0.5,0.096225045,0.096225045,0,0,0,0,6.103966388,6.606881965,0,0,0,6.9237372,4.736862954,-0.04,4,52.032,2.212525253,0.462211238,0.206165084,4.708333333,0.373431608,4.708333333,0.078142401,0.583333333,0.078142401,0.583333333,-0.373431608,0.4051,15.414,58.08,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,24,4.736862954,0,0,0,0,0,0,0,0,0,0,6.9237372,0,12.71084835,4.736862954,0,0,0,0,13.02770359,6.606881965,0,0,0,0,0,0,0,12.71084835,4.736862954,0,6.9237372,0,0,0,0,12.53,4.708333333,0,0,0,0,0,0,0.583333333,3.041666667,0
Hydrocarbons,NO,YES,28.37,C1=CCCC1,2.323850869,38,3.535533906,3.276020882,3.276020882,2.5,2.149829914,2.149829914,1.402308181,1.402308181,0.90824829,0.90824829,0.589255651,0.589255651,0,0,0,0,0,0,19.26246487,0,0,12.15204021,0,-0.26,5,60.055,2.950970464,1.249729566,0.503980131,2.236111111,0.088527878,2.236111111,-0.034778563,1.319444444,0.034778563,1.319444444,-0.088527878,1.7265,22.991,68.119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,12.15204021,19.26246487,0,0,0,0,0,0,0,19.26246487,0,12.15204021,0,0,0,0,0,0,0,0,0,19.26246487,12.15204021,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0
Acetylides,NO,NO,28.4,C#CCCC,2.483699571,38.490225,4.121320344,3.491563832,3.491563832,2.414213562,1.849335306,1.849335306,0.954124145,0.954124145,0.394337567,0.394337567,0.144337567,0.144337567,0,0,0,0,0,12.84164325,0,0,0,12.84417152,6.423349896,-0.44,5,60.055,4.56,3.56,3.56,4.889027778,0.120109491,4.889027778,0.008338404,0.916666667,0.008338404,0.916666667,-0.120109491,1.4197,23.741,68.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,12.34378421,6.9237372,6.420821623,6.420821623,0,0,0,0,0,0,19.76538045,0,0,0,12.34378421,0,0,0,0,0,0,12.34378421,19.76538045,0,0,0,0,0,0,0,0,0,0,2.517361111,0,6.913333333,2.069305556,0
Organohalogen compounds,NO,YES,28.56,CCCCl,1.974744871,5.245112498,3.414213562,2.792178035,3.548106981,1.914213562,1.474368023,2.008890507,0.688982237,1.06694671,0.188982237,0.56694671,0,0,0,0,0,0,0,12.30082507,0,0,6.9237372,0,11.60093989,0.29,4,71.486,4.29,3.29,2.29,5.18595679,0.126727887,5.18595679,0.022033046,0.791666667,0.022033046,0.791666667,-0.126727887,1.6352,21.011,78.542,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,11.60093989,6.9237372,6.420821623,5.880003445,0,0,11.60093989,0,0,0,13.34455882,5.880003445,0,0,0,0,0,0,11.60093989,5.880003445,0,0,13.34455882,0,0,0,0,0,0,5.18595679,0,0,0,0.791666667,0,1.084876543,2.048611111,0
Hydrocarbons,NO,NO,28.6,C=CC(C)CC,2.964900495,37.30296891,4.991563832,4.568914101,4.568914101,2.808060412,2.434286965,2.434286965,1.621234435,1.621234435,1.046319478,1.046319478,0.166666667,0.166666667,0,0,0,0,5.917906046,0,6.420821623,0,6.076020107,20.42641008,0,-0.26,6,72.066,5.74,2.950970464,2.007379679,3.631435185,0.102813988,3.631435185,-0.026726309,0.699074074,0.026726309,0.699074074,-0.102813988,2.2185,29.652,84.162,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,6.578935684,26.34431613,5.917906046,0,0,0,0,0,0,5.917906046,20.26829602,0,12.65495579,0,0,0,0,0,0,0,0,5.917906046,20.26829602,12.65495579,0,0,0,0,0,0,0,0,0,0.699074074,0,3.184027778,7.950231481,0
Organohalogen compounds,NO,NO,28.61,C(C(Cl)(F)F)(Cl)(Cl)F,4.020391543,67.509775,7,3.267786838,5.535573676,3.25,1.383893419,2.517786838,0.995518138,2.70532199,0.321428571,1.25,0,0,9.968834453,13.17124514,0,0,0,0,0,0,0,34.80281967,0,0.66,8,187.375,8.66,2.119872869,2.286403302,11.54475309,0.382975648,11.54475309,0.382975648,3.68595679,0.199489488,-4.226080247,-0.199489488,2.9189,26.345,187.375,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,50,0,0,0,0,0,9.968834453,0,0,13.17124514,0,23.20187978,11.60093989,0,0,13.17124514,34.80281967,0,0,0,9.968834453,0,0,0,0,0,13.17124514,0,34.80281967,9.968834453,0,0,0,0,0,0,0,0,30.57021605,12.48919753,0,-4.226080247,0,0,0,0,0,0
Hydrocarbons,NO,NO,28.7,C=CC1CC1,2.214546101,42,3.698670613,3.276020882,3.276020882,2.431851653,2.058078205,2.058078205,1.573132185,1.573132185,0.955341801,0.955341801,0.331927305,0.331927305,0,0,0,0,0,5.917906046,12.84164325,0,6.076020107,6.578935684,0,-0.26,5,60.055,2.950970464,0.852214547,0.503980131,3.622685185,0.102803502,3.622685185,-0.023576685,0.898148148,0.023576685,0.898148148,-0.102803502,1.5824,22.921,68.119,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,28,0,0,0,0,0,0,0,0,0,6.578935684,6.076020107,18.75954929,0,0,0,0,0,0,5.917906046,12.84164325,0,12.65495579,0,0,0,0,0,0,0,0,5.917906046,12.84164325,12.65495579,0,0,0,0,0,0,0,0,0,0.898148148,0,4.8125,3.622685185,0
Allenes,NO,NO,28.7,C=C=CCC,2.93396865,47.05865003,4.121320344,3.491563832,3.491563832,2.414213562,1.757583597,1.757583597,0.816496581,0.816496581,0.348461713,0.348461713,0.144337567,0.144337567,0,0,0,0,0,6.420821623,0,0,6.076020107,19.23389147,0,-0.48,5,60.055,4.52,3.52,3.52,3.369861111,0.133080245,3.369861111,-0.030313656,1.045138889,0.030313656,1.045138889,-0.133080245,1.7375,24.001,68.119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,5.731218591,13.50267288,12.49684173,0,0,0,0,0,0,0,13.34455882,0,18.38617438,0,0,0,0,0,0,0,0,0,13.34455882,18.38617438,0,0,0,0,0,0,0,0,2.642361111,0,0,2.934027778,5.423611111,0
Organic nitrogen compounds,NO,YES,28.71,CC(C)N,2.323790008,8,3.577350269,3.154700538,3.154700538,1.732050808,1.488033872,1.488033872,1.244016936,1.244016936,0,0,0,0,0,0,0,0,6.041840829,0,0,0,13.8474744,0,5.733667477,-0.04,4,50.04,3.96,1.297837838,1128.96,5.111111111,0.328262981,5.111111111,-0.001792424,0.333333333,0.001792424,0.333333333,-0.328262981,0.3535,19.3234,59.112,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,26,5.733667477,0,0,0,0,0,0,0,0,0,13.8474744,6.041840829,0,0,0,0,0,0,5.733667477,19.88931523,0,0,0,0,5.733667477,0,0,0,6.041840829,0,0,13.8474744,0,0,0,0,26.02,0,0,0,0,5.111111111,0,0.333333333,0,3.888888889,0
Hydrocarbons,NO,YES,28.8,C=CCC(C)C,2.814144222,35.30296891,4.991563832,4.568914101,4.568914101,2.77005561,2.37944541,2.37944541,1.918224245,1.918224245,0.638071187,0.638071187,0.333333333,0.333333333,0,0,0,0,0,12.33872767,0,0,6.076020107,20.42641008,0,-0.26,6,72.066,5.74,2.950970464,3.74,3.600833333,0.103073005,3.600833333,-0.033016381,0.780092593,0.033016381,0.780092593,-0.103073005,2.2185,29.652,84.162,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,36,0,0,0,0,0,0,0,0,0,6.578935684,19.92349451,12.33872767,0,0,0,0,0,0,5.917906046,20.26829602,0,12.65495579,0,0,0,0,0,0,0,0,5.917906046,20.26829602,12.65495579,0,0,0,0,0,0,0,0,0,0.780092593,0,3.087962963,7.965277778,0
Hydrocarbons,NO,NO,28.8,C1CCCC1,2.083333333,11.60964047,3.535533906,3.535533906,3.535533906,2.5,2.5,2.5,1.767766953,1.767766953,1.25,1.25,0.883883476,0.883883476,0,0,0,0,0,0,32.10410811,0,0,0,0,0,5,60.055,3.2,1.44,0.64,1.5,0.053305973,1.5,-0.053305973,1.5,0.053305973,1.5,-0.053305973,1.9505,23.085,70.135,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,32.10410811,0,0,0,0,0,0,0,0,32.10410811,0,0,0,0,0,0,0,0,0,0,0,32.10410811,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0
Organic oxygen compounds,NO,YES,29,CCCOC=C,2.488403772,32.91968454,4.828427125,4.106918903,4.106918903,2.914213562,2.139732467,2.139732467,1.037457479,1.037457479,0.439826406,0.439826406,0.201184464,0.201184464,0,0,0,0,0,13.02770359,6.262080448,0,0,13.50267288,4.736862954,-0.46,6,76.054,5.54,4.54,3.54,4.746527778,0.501829435,4.746527778,0.086989415,0.795138889,0.086989415,0.795138889,-0.501829435,1.5565,26.44,86.134,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,36,4.736862954,0,0,0,0,0,0,0,0,0,13.50267288,6.420821623,0,12.86896241,4.736862954,0,0,0,0,13.34455882,6.606881965,12.84101613,0,0,0,0,0,0,6.606881965,4.736862954,0,13.34455882,12.84101613,0,0,0,9.23,4.746527778,0,0,0,0,0,0,2.523333333,6.230138889,0
Organic acids and derivatives,NO,YES,29,COC=O,2.296835262,18,3.414213562,2.39384685,2.39384685,1.914213562,0.879652811,0.879652811,0.331927305,0.331927305,0.096225045,0.096225045,0,0,0,0,0,0,6.472220865,0,7.109797541,0,0,4.736862954,4.794537184,-0.53,4,56.02,3.47,2.47,1.47,8.951388889,0.471221447,8.951388889,0.292299261,0.375,0.292299261,0.375,-0.471221447,-0.2108,13.073,60.052,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,24,4.736862954,0,0,0,6.472220865,0,4.794537184,0,0,0,0,0,0,7.109797541,9.531400138,6.472220865,0,0,0,0,7.109797541,0,0,0,0,0,0,0,13.58201841,9.531400138,0,0,0,0,0,0,26.3,3.861111111,0,8.951388889,0,0,0,0,0,0.375,1.3125
Hydrocarbons,NO,YES,29,CCCC(C)C,2.627214848,21.21928095,4.991563832,4.991563832,4.991563832,2.77005561,2.77005561,2.77005561,2.182521985,2.182521985,0.866025404,0.866025404,0.577350269,0.577350269,0,0,0,0,0,5.917906046,12.84164325,0,0,20.7712116,0,0,6,72.066,6,3.2,4,2.253472222,0.065372598,2.253472222,-0.047142635,0.898148148,0.047142635,0.898148148,-0.065372598,2.4425,29.746,86.178,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,33.61285484,5.917906046,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,0,0,0.898148148,0,2.706018519,6.729166667,0
Organohalogen compounds,NO,NO,29,C(Cl)Cl,1.632993162,2.754887502,2.707106781,1.463035727,2.974893619,1.414213562,0.534522484,1.603567451,0.101015254,0.90913729,0,0,0,0,0,0,0,5.339185267,0,0,0,0,0,0,23.20187978,0.58,3,82.917,3.58,2.58,2.58,4.763888889,0.10913233,4.763888889,0.09670639,0.194444444,0.09670639,0.194444444,-0.10913233,1.4215,16.573,84.933,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23.20187978,0,0,0,5.339185267,0,23.20187978,0,0,0,0,5.339185267,0,0,0,0,0,0,23.20187978,5.339185267,0,0,0,0,0,0,0,0,0,9.527777778,0,0.194444444,0,0,0,0,0,0
Hydrocarbons,NO,NO,29,C1=CCC=C1,2.609648109,58.10749561,3.535533906,3.016507858,3.016507858,2.5,1.816496581,1.816496581,1.092006961,1.092006961,0.655442165,0.655442165,0.392837101,0.392837101,0,0,0,0,0,6.420821623,0,0,0,24.30408043,0,-0.52,5,60.055,2.703214286,1.066415816,0.37979273,2.125,0.080750362,2.125,-0.016293379,1.138888889,0.016293379,1.138888889,-0.080750362,1.5025,22.897,66.103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,24.30408043,6.420821623,0,0,0,0,0,0,0,6.420821623,0,24.30408043,0,0,0,0,0,0,0,0,0,6.420821623,24.30408043,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0
Organohalogen compounds,NO,NO,29.19,CC(C)(C)Cl,3.023715784,19.11941548,4.5,3.877964473,4.633893419,2,1.688982237,2.06694671,2.06694671,3.200840129,0,0,0,0,0,0,0,4.874172291,0,0,0,0,20.7712116,0,11.60093989,0.29,5,83.497,5.29,1.173674847,267.50522,5.530092593,0.120213327,5.530092593,0.036211637,0.027777778,0.036211637,-0.027777778,-0.120213327,2.0237,25.606,92.569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,11.60093989,0,20.7712116,4.874172291,0,0,11.60093989,0,0,0,25.64538389,0,0,0,0,0,0,0,11.60093989,4.874172291,0,0,20.7712116,0,0,0,0,0,0,5.530092593,-0.027777778,0,0,0,0,0,5.858796296,0
